Measured Depth m,Average Rotary Speed rpm,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,Corrected Hookload kkgf,Mud Density Out g/cm3,Average Hookload kkgf,Total Hookload kkgf,ROPIH s/m,Lag Depth (TVD) m,Total Vertical Depth m,Mud Density In g/cm3,Mud Density In g/cm3.1,Averaged WOB kkgf,Hole Depth (TVD) m
439.674,84.0,105.1699269082,,95.9756095683,,95.9756095683,40.8187773763,,,,,1.19826420479462,,439.66638
439.826,84.0,105.1971424504,,95.3768676399,,95.3768676399,40.8187773763,,,,,1.19826420479462,,439.8184752
439.979,84.0,105.2243579926,,95.3133647081,,95.3133647081,40.8187773763,,,,,1.19826420479462,,439.9708752
440.131,84.0,105.2561094585,2421.88,95.5310890457,,95.5310890457,40.8187773763,,,,,1.19826420479462,,440.1229704
440.284,84.0,105.2833250007,,95.9121066365,,95.9121066365,40.8187773763,,,,,1.19826420479462,,440.2753704
440.436,84.0,105.3105405429,,95.3088287844,,95.3088287844,40.8187773763,,,,,1.19826420479462,,440.42746560000006
440.588,84.0,105.3377560851,,94.8507004907,,94.8507004907,40.8187773763,,,,,1.19826420479462,,440.57986560000006
440.741,84.0,105.369507551,2421.88,94.9051315751,,94.9051315751,40.8187773763,,,,,1.19826420479462,,440.7319608
440.847,,,,,,,,,,,,,,
440.893,84.0,105.3967230932,,94.9958500491,,94.9958500491,40.8187773763,,,,,1.19826420479462,,440.884056
440.921,,,,,,,,,,,,,,
441.046,84.0,105.4239386354,,95.1364636838,,95.1364636838,40.8187773763,,,,,1.19826420479462,,441.036456
441.064,,,,,,,,,,,,,,
441.137,,,,,,,,,,,,,,
441.198,84.0,105.4511541776,,95.0638889046,,95.0638889046,40.8187773763,,,,,1.19826420479462,,441.1885512
441.207,,,,,,,,,,,,,,
441.28,,,,,,,,,,,,,,
441.35,84.0,105.4829056435,,95.6399512145,,95.6399512145,40.8187773763,,,,,1.19826420479462,,441.3409512
441.503,84.0,105.5101211857,2421.88,95.5174812746,,95.5174812746,40.8187773763,,,,,1.19826420479462,,441.4930464
441.57,,,,,,,,,,,,,,
441.64,,,,,,,,,,,,,,
441.655,84.0,105.5373367279,,95.5764482827,,95.5764482827,40.8187773763,,,,,1.19826420479462,,441.6451416
441.722,,,,,,,,,,,,,,
441.786,,,,,,,,,,,,,,
441.8080000000001,84.0,105.5645522701,,95.4449064954,,95.4449064954,40.8187773763,,,,,1.19826420479462,,441.7975416000001
441.862,,,,,,,,,,,,,,
441.936,,,,,,,,,,,,,,
441.96,84.0,105.596303736,,94.9686345069,,94.9686345069,40.8187773763,,,,,1.19826420479462,,441.9496368
442.009,,,,,,,,,,,,,,
442.112,84.0,105.6235192782,2304.69,94.9459548884,,94.9459548884,40.8187773763,,,,,1.19826420479462,,442.1020368
442.152,,,,,,,,,,,,,,
442.265,84.0,105.6507348204,,94.8189490248,,94.8189490248,40.8187773763,,,,,1.19826420479462,,442.254132
442.295,,,,,,,,,,,,,,
442.36800000000005,,,,,,,,,,,,,,
442.417,84.0,105.6779503626,,95.0094578202,,95.0094578202,40.8187773763,,,,,1.19826420479462,,442.4062272
442.442,,,,,,,,,,,,,,
442.512,,,,,,,,,,,,,,
442.57,84.0,105.7097018285,,95.0956403705,,95.0956403705,40.8187773763,,,,,1.19826420479462,,442.5586272
442.585,,,,,,,,,,,,,,
442.658,,,,,,,,,,,,,,
442.722,84.0,105.7369173707,,94.9504908121,,94.9504908121,40.8187773763,,,,,1.19826420479462,,442.7107224
442.728,,,,,,,,,,,,,,
442.874,84.0,105.7641329129,2343.75,94.7010150086,,94.7010150086,40.8187773763,,,,,1.19826420479462,,442.8628176
442.945,,,,,,,,,,,,,,
443.018,,,,,,,,,,,,,,
443.027,84.0,105.7958843788,,94.6420480005,,94.6420480005,40.8187773763,,,,,1.19826420479462,,443.0152176
443.088,,,,,,,,,,,,,,
443.164,,,,,,,,,,,,,,
443.179,84.0,105.823099921,,94.5785450687,,94.5785450687,40.8187773763,,,,,1.19826420479462,,443.1673128000001
443.231,,,,,,,,,,,,,,
443.298,,,,,,,,,,,,,,
443.332,84.0,105.8503154632,,94.7463742456,,94.7463742456,40.8187773763,,,,,1.19826420479462,,443.319408
443.365,,,,,,,,,,,,,,
443.484,84.0,105.87753100540002,2382.81,94.9459548884,,94.9459548884,40.8187773763,,,,,1.19826420479462,,443.4715032
443.496,,,,,,,,,,,,,,
443.627,,,,,,,,,,,,,,
443.636,84.0,105.9092824713,,94.619368382,,94.619368382,40.8187773763,,,,,1.19826420479462,,443.6239032
443.694,,,,,,,,,,,,,,
443.758,,,,,,,,,,,,,,
443.789,84.0,105.9364980135,,94.7191587034,,94.7191587034,40.8187773763,,,,,1.19826420479462,,443.7759984
443.822,,,,,,,,,,,,,,
443.889,,,,,,,,,,,,,,
443.941,84.0,105.9637135557,,94.7690538641,,94.7690538641,40.8187773763,,,,,1.19826420479462,,443.92809360000007
443.953,,,,,,,,,,,,,,
444.014,,,,,,,,,,,,,,
444.094,84.0,105.9909290979,2304.69,94.7781257115,,94.7781257115,40.8187773763,,,,,1.19826420479462,,444.08049360000007
444.142,,,,,,,,,,,,,,
444.246,84.0,106.0181446401,,94.7690538641,,94.7690538641,40.8187773763,,,,,1.19826420479462,,444.2325888
444.27,,,,,,,,,,,,,,
444.337,,,,,,,,,,,,,,
444.398,84.0,106.049896106,,94.8234849485,,94.8234849485,40.8187773763,,,,,1.19826420479462,,444.384684
444.401,,,,,,,,,,,,,,
444.465,,,,,,,,,,,,,,
444.529,,,,,,,,,,,,,,
444.551,84.0,106.0771116482,,94.8144131011,,94.8144131011,40.8187773763,,,,,1.19826420479462,,444.5367792
444.597,,,,,,,,,,,,,,
444.703,84.0,106.1043271904,2421.88,94.6737994664,,94.6737994664,40.8187773763,,,,,1.19826420479462,,444.6891792
444.718,,,,,,,,,,,,,,
444.853,,,,,,,,,,,,,,
444.856,84.0,106.1360786563,,94.8733801092,,94.8733801092,40.8187773763,,,,,1.19826420479462,,444.8412744
444.917,,,,,,,,,,,,,,
445.008,84.0,106.1632941985,,94.755446093,,94.755446093,40.8187773763,,,,,1.19826420479462,,444.9933696000001
445.16,84.0,106.1905097407,,94.2973177993,,94.2973177993,40.8187773763,,,,,1.19826420479462,,445.1454648
445.3130000000001,84.0,106.2177252829,2304.69,94.4107158918,,94.4107158918,40.8187773763,,,,,1.19826420479462,,445.29756
445.465,84.0,106.2494767488,,94.7690538641,,94.7690538641,40.8187773763,,,,,1.19826420479462,,445.44996
445.61800000000005,84.0,106.276692291,,94.8280208722,,94.8280208722,40.8187773763,,,,,1.19826420479462,,445.6020552
445.77,84.0,106.3039078332,,94.619368382,,94.619368382,40.8187773763,,,,,1.19826420479462,,445.7541504
445.922,84.0,106.3311233754,2421.88,94.6465839242,,94.6465839242,40.8187773763,,,,,1.19826420479462,,445.9062456
446.075,84.0,106.3628748413,,94.3336051889,,94.3336051889,40.8187773763,,,,,1.19826420479462,,446.0583408
446.227,84.0,106.3900903835,,94.4288595866,,94.4288595866,40.8187773763,,,,,1.19826420479462,,446.210436
446.38,84.0,106.4173059257,,94.7282305508,,94.7282305508,40.8187773763,,,,,1.19826420479462,,446.3625312
446.532,84.0,106.4445214679,2304.69,94.9051315751,,94.9051315751,40.8187773763,,,,,1.19826420479462,,446.5149312
446.684,84.0,106.4762729338,,95.0049218965,,95.0049218965,40.8187773763,,,,,1.19826420479462,,446.6670264
446.837,84.0,106.503488476,,95.6263434434,,95.6263434434,40.8187773763,,,,,1.19826420479462,,446.8191216
446.989,84.0,106.5307040182,,94.9278111936,,94.9278111936,40.8187773763,,,,,1.19826420479462,,446.9712168
447.142,84.0,106.5579195604,2343.75,94.891523804,,94.891523804,40.8187773763,,,,,1.19826420479462,,447.123312
447.294,84.0,106.5896710263,,95.1546073786,,95.1546073786,40.8187773763,,,,,1.19826420479462,,447.2754072
447.446,84.0,106.6168865685,,94.9459548884,,94.9459548884,40.8187773763,,,,,1.19826420479462,,447.4275024
447.599,84.0,106.6441021107,,94.8234849485,,94.8234849485,40.8187773763,,,,,1.19826420479462,,447.5795976
447.751,84.0,106.6758535766,,94.0387701484,,94.0387701484,40.8187773763,,,,,1.19826420479462,,447.7316928
447.904,84.0,106.7030691188,2343.75,94.528649908,,94.528649908,40.8187773763,,,,,1.19826420479462,,447.883788
448.056,84.0,106.730284661,,93.9888749877,,93.9888749877,40.8187773763,,,,,1.19826420479462,,448.0358832
448.208,84.0,106.7575002032,,94.3517488837,,94.3517488837,40.8187773763,,,,,1.19826420479462,,448.1879784
448.361,84.0,106.7892516691,,94.1294886224,,94.1294886224,40.8187773763,,,,,1.19826420479462,,448.3400736
448.513,84.0,106.8164672113,,93.9752672166,,93.9752672166,40.8187773763,,,,,1.19826420479462,,448.4921688
448.666,84.0,106.8436827535,2304.69,93.9435157507,,93.9435157507,40.8187773763,,,,,1.19826420479462,,448.644264
448.818,84.0,106.8708982957,,94.1839197068,,94.1839197068,40.8187773763,,,,,1.19826420479462,,448.7963592
448.964,,,,,,,,,,,,,,
448.97,84.0,106.9026497616,,93.7711506501,,93.7711506501,40.8187773763,,,,,1.19826420479462,,448.9484544
449.056,,,,,,,,,,,,,,
449.1230000000001,84.0,106.9298653038,,93.5126029992,,93.5126029992,40.8187773763,,,,,1.19826420479462,,449.1005496
449.239,,,,,,,,,,,,,,
449.275,84.0,106.957080846,,93.3719893645,,93.3719893645,40.8187773763,,,,,1.19826420479462,,449.2526448
449.42800000000005,84.0,106.9842963882,2421.88,92.9546843841,,92.9546843841,40.8187773763,,,,,1.19826420479462,,449.40474000000006
449.51,,,,,,,,,,,,,,
449.58,84.0,107.0160478541,,93.0590106292,,93.0590106292,40.8187773763,,,,,1.19826420479462,,449.5568352
449.732,84.0,107.0432633963,,93.2041601876,,93.2041601876,40.8187773763,,,,,1.19826420479462,,449.70893039999993
449.879,,,,,,,,,,,,,,
449.885,84.0,107.0704789385,,93.5443544651,,93.5443544651,40.8187773763,,,,,1.19826420479462,,449.8610256
449.97,,,,,,,,,,,,,,
450.037,84.0,107.0976944807,,93.848261353,,93.848261353,40.8187773763,,,,,1.19826420479462,,450.0131208000001
450.141,,,,,,,,,,,,,,
450.19,84.0,107.1294459466,,93.58971370209998,,93.58971370209998,40.8187773763,,,,,1.19826420479462,,450.165216
450.342,84.0,107.1566614888,2382.81,93.6985758709,,93.6985758709,40.8187773763,,,,,1.19826420479462,,450.3173112
450.427,,,,,,,,,,,,,,
450.494,84.0,107.183877031,,93.7393991842,,93.7393991842,40.8187773763,,,,,1.19826420479462,,450.4691016
450.647,84.0,107.2110925732,,93.3992049067,,93.3992049067,40.8187773763,,,,,1.19826420479462,,450.6211968
450.689,,,,,,,,,,,,,,
450.787,,,,,,,,,,,,,,
450.799,84.0,107.2428440391,,93.1451931795,,93.1451931795,40.8187773763,,,,,1.19826420479462,,450.773292
450.952,84.0,107.2700595813,,92.98643585,,92.98643585,40.8187773763,,,,,1.19826420479462,,450.92538719999993
450.961,,,,,,,,,,,,,,
451.104,84.0,107.2972751235,,93.1950883402,,93.1950883402,40.8187773763,,,,,1.19826420479462,,451.0774824
451.23800000000006,,,,,,,,,,,,,,
451.256,84.0,107.3290265894,2382.81,93.4218845252,,93.4218845252,40.8187773763,,,,,1.19826420479462,,451.2295776
451.409,84.0,107.3562421316,,93.2177679587,,93.2177679587,40.8187773763,,,,,1.19826420479462,,451.381368
451.561,84.0,107.3834576738,,93.1814805691,,93.1814805691,40.8187773763,,,,,1.19826420479462,,451.5334632
451.598,,,,,,,,,,,,,,
451.677,,,,,,,,,,,,,,
451.714,84.0,107.410673216,,93.2676631194,,93.2676631194,40.8187773763,,,,,1.19826420479462,,451.6855584
451.866,84.0,107.4424246819,,93.3583815934,,93.3583815934,40.8187773763,,,,,1.19826420479462,,451.8376536
451.869,,,,,,,,,,,,,,
452.018,84.0,107.4696402241,2343.75,93.3855971356,,93.3855971356,40.8187773763,,,,,1.19826420479462,,451.9897488
452.134,,,,,,,,,,,,,,
452.171,84.0,107.4968557663,,93.2858068142,,93.2858068142,40.8187773763,,,,,1.19826420479462,,452.1415392
452.323,84.0,107.5240713085,,93.2086961113,,93.2086961113,40.8187773763,,,,,1.19826420479462,,452.2936344
452.476,84.0,107.5558227744,,93.2903427379,,93.2903427379,40.8187773763,,,,,1.19826420479462,,452.4457296
452.506,,,,,,,,,,,,,,
452.628,84.0,107.5830383166,,93.4627078385,,93.4627078385,40.8187773763,,,,,1.19826420479462,,452.59752
452.78,84.0,107.6102538588,,93.0998339425,,93.0998339425,40.8187773763,,,,,1.19826420479462,,452.7496152
452.9330000000001,84.0,107.637469401,2343.75,93.2495194246,,93.2495194246,40.8187773763,,,,,1.19826420479462,,452.9017104
453.085,84.0,107.6692208669,,93.2721990431,,93.2721990431,40.8187773763,,,,,1.19826420479462,,453.0538056
453.23800000000006,84.0,107.6964364091,,93.1361213321,,93.1361213321,40.8187773763,,,,,1.19826420479462,,453.205596
453.39,84.0,107.72365195129998,,92.8866455286,,92.8866455286,40.8187773763,,,,,1.19826420479462,,453.3576912
453.481,,,,,,,,,,,,,,
453.542,84.0,107.7508674935,,93.2404475772,,93.2404475772,40.8187773763,,,,,1.19826420479462,,453.5097864
453.616,,,,,,,,,,,,,,
453.695,84.0,107.7826189594,,92.9138610708,,92.9138610708,40.8187773763,,,,,1.19826420479462,,453.6615768
453.801,,,,,,,,,,,,,,
453.847,84.0,107.8098345016,2343.75,92.53737940370002,,92.53737940370002,40.8187773763,,,,,1.19826420479462,,453.813672
454.0,84.0,107.8370500438,,92.7097445043,,92.7097445043,40.8187773763,,,,,1.19826420479462,,453.9654624
454.152,84.0,107.864265586,,92.7233522754,,92.7233522754,40.8187773763,,,,,1.19826420479462,,454.11755760000005
454.173,,,,,,,,,,,,,,
454.259,,,,,,,,,,,,,,
454.304,84.0,107.8960170519,,92.0066763308,,92.0066763308,40.8187773763,,,,,1.19826420479462,,454.2696528
454.442,,,,,,,,,,,,,,
454.457,84.0,107.9232325941,,92.8004629783,,92.8004629783,40.8187773763,,,,,1.19826420479462,,454.4214432
454.609,84.0,107.9504481363,2343.75,92.8548940627,,92.8548940627,40.8187773763,,,,,1.19826420479462,,454.5735384
454.722,,,,,,,,,,,,,,
454.762,84.0,107.9821996022,,93.848261353,,93.848261353,40.8187773763,,,,,1.19826420479462,,454.7253288
454.914,84.0,108.0094151444,,95.3405802503,,95.3405802503,40.8187773763,,,,,1.19826420479462,,454.877424
455.066,84.0,108.0366306866,,95.4857298087,,95.4857298087,40.8187773763,,,,,1.19826420479462,,455.0292144
455.14,,,,,,,,,,,,,,
455.219,84.0,108.0638462288,,95.5900560538,,95.5900560538,40.8187773763,,,,,1.19826420479462,,455.1813096
455.246,,,,,,,,,,,,,,
455.371,84.0,108.0955976947,,94.8416286433,,94.8416286433,40.8187773763,,,,,1.19826420479462,,455.3334048
455.45,,,,,,,,,,,,,,
455.524,84.0,108.1228132369,,94.9005956514,,94.9005956514,40.8187773763,,,,,1.19826420479462,,455.4851952
455.676,84.0,108.1500287791,2382.81,94.5694732213,,94.5694732213,40.8187773763,,,,,1.19826420479462,,455.6372904
455.828,84.0,108.1772443213,,94.029698301,,94.029698301,40.8187773763,,,,,1.19826420479462,,455.7890808
455.841,,,,,,,,,,,,,,
455.981,84.0,108.2089957872,,93.9934109114,,93.9934109114,40.8187773763,,,,,1.19826420479462,,455.9408712
456.133,84.0,108.2362113294,,94.5422576791,,94.5422576791,40.8187773763,,,,,1.19826420479462,,456.0929664
456.151,,,,,,,,,,,,,,
456.286,84.0,108.2634268716,,93.9026924374,,93.9026924374,40.8187773763,,,,,1.19826420479462,,456.2447568
456.386,,,,,,,,,,,,,,
456.4380000000001,84.0,108.2951783375,,93.1905524165,,93.1905524165,40.8187773763,,,,,1.19826420479462,,456.396852
456.59,84.0,108.3223938797,,93.1361213321,,93.1361213321,40.8187773763,,,,,1.19826420479462,,456.5486424
456.74,,,,,,,,,,,,,,
456.74300000000005,84.0,108.3496094219,2304.69,93.8346535819,,93.8346535819,40.8187773763,,,,,1.19826420479462,,456.7007376
456.895,84.0,108.3768249641,,93.6577525576,,93.6577525576,40.8187773763,,,,,1.19826420479462,,456.852528
457.048,84.0,108.40857643,,93.7666147264,,93.7666147264,40.8187773763,,,,,1.19826420479462,,457.00431839999993
457.2,84.0,108.4357919722,,93.1134417136,,93.1134417136,40.8187773763,,,,,1.19826420479462,,457.1564136
457.212,,,,,,,,,,,,,,
457.328,,,,,,,,,,,,,,
457.352,84.0,108.4630075144,,93.3765252882,,93.3765252882,40.8187773763,,,,,1.19826420479462,,457.308204
457.505,84.0,108.4947589803,,92.8685018338,,92.8685018338,40.8187773763,,,,,1.19826420479462,,457.4599944
457.5630000000001,,,,,,,,,,,,,,
457.657,84.0,108.5219745225,,93.0907620951,,93.0907620951,40.8187773763,,,,,1.19826420479462,,457.6120896000001
457.791,,,,,,,,,,,,,,
457.81,84.0,108.5491900647,2421.88,93.1905524165,,93.1905524165,40.8187773763,,,,,1.19826420479462,,457.76388
457.962,84.0,108.5764056069,,93.1814805691,,93.1814805691,40.8187773763,,,,,1.19826420479462,,457.9156704
458.114,84.0,108.6036211491,,93.122513561,,93.122513561,40.8187773763,,,,,1.19826420479462,,458.0677656
458.267,84.0,108.635372615,,93.8119739634,,93.8119739634,40.8187773763,,,,,1.19826420479462,,458.219556
458.367,,,,,,,,,,,,,,
458.419,84.0,108.6625881572,,93.7439351079,,93.7439351079,40.8187773763,,,,,1.19826420479462,,458.3713464
458.483,,,,,,,,,,,,,,
458.572,84.0,108.6898036994,,93.7983661923,,93.7983661923,40.8187773763,,,,,1.19826420479462,,458.5234416
458.712,,,,,,,,,,,,,,
458.724,84.0,108.7170192416,,93.6033214732,,93.6033214732,40.8187773763,,,,,1.19826420479462,,458.6752320000001
458.876,84.0,108.7487707075,2304.69,93.5488903888,,93.5488903888,40.8187773763,,,,,1.19826420479462,,458.8270223999999
459.029,84.0,108.7759862497,,93.394668983,,93.394668983,40.8187773763,,,,,1.19826420479462,,458.97881280000007
459.047,,,,,,,,,,,,,,
459.181,84.0,108.8032017919,,93.2948786616,,93.2948786616,40.8187773763,,,,,1.19826420479462,,459.1306032
459.334,84.0,108.8304173341,,93.0272591633,,93.0272591633,40.8187773763,,,,,1.19826420479462,,459.2826984
459.379,,,,,,,,,,,,,,
459.48,,,,,,,,,,,,,,
459.486,84.0,108.8621688,,93.3810612119,,93.3810612119,40.8187773763,,,,,1.19826420479462,,459.43448880000005
459.638,84.0,108.8893843422,,93.0544747055,,93.0544747055,40.8187773763,,,,,1.19826420479462,,459.5862791999999
459.705,,,,,,,,,,,,,,
459.791,84.0,108.9165998844,,93.9798031403,,93.9798031403,40.8187773763,,,,,1.19826420479462,,459.7380696000001
459.943,84.0,108.9483513503,2304.69,93.1724087217,,93.1724087217,40.8187773763,,,,,1.19826420479462,,459.88986
460.096,84.0,108.9755668925,,93.6033214732,,93.6033214732,40.8187773763,,,,,1.19826420479462,,460.0416504
460.166,,,,,,,,,,,,,,
460.2480000000001,84.0,109.0027824347,,93.0635465529,,93.0635465529,40.8187773763,,,,,1.19826420479462,,460.1937456
460.4,84.0,109.0299979769,,93.167872798,,93.167872798,40.8187773763,,,,,1.19826420479462,,460.345536
460.504,,,,,,,,,,,,,,
460.55300000000005,84.0,109.0617494428,,93.1179776373,,93.1179776373,40.8187773763,,,,,1.19826420479462,,460.4973264
460.6230000000001,,,,,,,,,,,,,,
460.705,84.0,109.088964985,,92.5691308696,,92.5691308696,40.8187773763,,,,,1.19826420479462,,460.64911680000006
460.858,84.0,109.1161805272,,92.396765769,,92.396765769,40.8187773763,,,,,1.19826420479462,,460.8009072
460.885,,,,,,,,,,,,,,
461.01,84.0,109.1479319931,,92.3695502268,,92.3695502268,40.8187773763,,,,,1.19826420479462,,460.9526976
461.162,84.0,109.1751475353,2343.75,91.9976044834,,91.9976044834,40.8187773763,,,,,1.19826420479462,,461.104488
461.251,,,,,,,,,,,,,,
461.315,84.0,109.2023630775,,92.5146997852,,92.5146997852,40.8187773763,,,,,1.19826420479462,,461.2562784
461.467,84.0,109.2295786197,,92.3332628372,,92.3332628372,40.8187773763,,,,,1.19826420479462,,461.4080688
461.62,84.0,109.2567941619,,92.487484243,,92.487484243,40.8187773763,,,,,1.19826420479462,,461.5598592
461.742,,,,,,,,,,,,,,
461.772,84.0,109.2885456278,,92.2561521343,,92.2561521343,40.8187773763,,,,,1.19826420479462,,461.7116496
461.924,84.0,109.31576117,,92.8775736812,,92.8775736812,40.8187773763,,,,,1.19826420479462,,461.86344
462.077,84.0,109.3429767122,,92.3423346846,,92.3423346846,40.8187773763,,,,,1.19826420479462,,462.0152304
462.11300000000006,,,,,,,,,,,,,,
462.229,84.0,109.3701922544,,92.5146997852,,92.5146997852,40.8187773763,,,,,1.19826420479462,,462.1670208000001
462.382,84.0,109.3974077966,2343.75,92.3332628372,,92.3332628372,40.8187773763,,,,,1.19826420479462,,462.3188112
462.485,,,,,,,,,,,,,,
462.534,84.0,109.4291592625,,93.0862261714,,93.0862261714,40.8187773763,,,,,1.19826420479462,,462.4706016
462.686,84.0,109.4563748047,,93.3855971356,,93.3855971356,40.8187773763,,,,,1.19826420479462,,462.622392
462.802,,,,,,,,,,,,,,
462.839,84.0,109.4835903469,,93.7711506501,,93.7711506501,40.8187773763,,,,,1.19826420479462,,462.7738776000001
462.9,,,,,,,,,,,,,,
462.991,84.0,109.5108058891,,93.6532166339,,93.6532166339,40.8187773763,,,,,1.19826420479462,,462.925668
463.08,,,,,,,,,,,,,,
463.144,84.0,109.542557355,,93.7620788027,,93.7620788027,40.8187773763,,,,,1.19826420479462,,463.0774584
463.296,84.0,109.5697728972,2421.88,93.6305370154,,93.6305370154,40.8187773763,,,,,1.19826420479462,,463.2292488
463.448,84.0,109.5969884394,,94.0160905299,,94.0160905299,40.8187773763,,,,,1.19826420479462,,463.3810392
463.467,,,,,,,,,,,,,,
463.601,84.0,109.6242039816,,93.9435157507,,93.9435157507,40.8187773763,,,,,1.19826420479462,,463.5328296
463.72,,,,,,,,,,,,,,
463.753,84.0,109.6559554475,,94.1340245461,,94.1340245461,40.8187773763,,,,,1.19826420479462,,463.6843152
