,Unnamed: 0,Measured Depth m,TOFB s,AVG_CONF unitless,MIN_CONF unitless,Average Rotary Speed rpm,STUCK_RT unitless,Corrected Surface Weight on Bit kkgf,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,MWD Raw Gamma Ray 1/s,MWD Continuous Inclination dega,Pump 2 Stroke Rate 1/min,Rate of Penetration m/h,Bit Drill Time h,Corrected Hookload kkgf,MWD Gravity Toolface dega,Mud Density Out g/cm3,MWD GR Bit Confidence Flag %,Pump Time h,PowerUP Shock Rate 1/s,Total SPM 1/min,HKLO kkgf,Average Hookload kkgf,Total Hookload kkgf,DRET unitless,Extrapolated Hole TVD m,MWD Gamma Ray (API BH corrected) gAPI,Pump 1 Strokes unitless,ROPIH s/m,EDRT unitless,Pump 1 Stroke Rate 1/min,Rate of penetration m/h,Iso-butane (IC4) ppm,Bit Drilling Run m,MWD Total Shocks unitless,Total Bit Revolutions unitless,Nor-butane (NC4) ppm,Lag Depth (TVD) m,Pump 2 Strokes unitless,Corr. Drilling Exponent unitless,Total Vertical Depth m,Ethane (C2) ppm,TMP In degC,Mud Density In g/cm3,n-Penthane ppm,Mud Density In g/cm3.1,Weight on Bit kkgf,Bit Revolutions  (cum) unitless,Averaged WOB kkgf,Hole Depth (TVD) m,MWD Shock Risk unitless,Bit run number unitless,RHX_RT unitless,Pump 3 Strokes unitless,Total Strokes unitless,Inverse ROP s/m,Pass Name unitless,Pump 4 Stroke Rate 1/min,Iso-pentane (IC5) ppm,Rig Mode unitless,MWD Shock Peak m/s2,Flow Pumps L/min,SPN Sp_RigMode 2hz unitless,Average Standpipe Pressure kPa,Bit Depth m,Rate of Penetration (5ft avg) m/h,Gas (avg) %,Propane (C3) ppm,"String weight (rot,avg) kkgf",TOBO s,AJAM_MWD unitless,Tank volume (active) m3,1/2ft ROP m/h,Weight On Hook kkgf,Hole depth (MD) m,Mud Flow In L/min,BHFG unitless,Temperature Out degC,Averaged TRQ kN.m,MWD Continuous Azimuth dega,RGX_RT unitless,MWD DNI Temperature degC,Bit Drilling Time h,HKLI kkgf,Average Surface Torque kN.m,Methane (C1) ppm,MWD Magnetic Toolface dega,Total Downhole RPM rpm,SHK3TM_RT min,Elapsed time in-slips s,Stand Pipe Pressure kPa,Pump 3 Stroke Rate 1/min,Averaged RPM rpm,Pump 4 Strokes unitless,Inverse ROP (5ft avg) s/m,S1AC kPa,S2AC kPa,IMWT g/cm3,OSTM s,nameWellbore,name,IMP/ARC Attenuation Conductivity 40-in. at 2 MHz mS/m,ARC Annular Pressure kPa,MWD Collar RPM rpm,IMP/ARC Non-BHcorr Phase-Shift Resistivity 28-in. at 2 MHz ohm.m,IMP/ARC Phase-Shift Conductivity 40-in. at 2 MHz mS/m,Annular Temperature degC,IMP/ARC Non-BHcorr Phase-Shift Resistivity 40-in. at 2 MHz ohm.m,ARC Gamma Ray (BH corrected) gAPI,IMP/ARC Non-BHcorr Attenuation Resistivity 40-in. at 2 MHz ohm.m,MWD Stick-Slip PKtoPK RPM rpm,IMP/ARC Non-BHcorr Attenuation Resistivity 28-in. at 2 MHz ohm.m,IMP/ARC Phase-Shift Conductivity 28-in. at 2 MHz mS/m
4180,4180,598.018,48.51,87.8,77.0,97.0,,38.342163036100004,134.3041648333,,67.2,19.82,0.0,39.916608000000004,27.62,95.96200179719999,-2.48,,88.0,97.73,,146.0,,95.96200179719999,102.7704232709,,594.2838,161.65,,,3.0,73.0,,,,,49039.63,,,,,,,,,,1.1982642047946201,6.5725534413,,,593.9869248,,1.0,619.5,,,90.5511811023622,Drilling,0.0,,1.0,,,1.0,11865.394668532199,,33.140904,,,,,,,39.980616,,598.0176,3226.26879348,1.0,,,190.47,942.5,,,,0.013558179483313998,,,97.0,,,,73.0,,,108.26771653543301,115.83192252522801,23.4421747967724,1.1982642047946201,984.51,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4181,4181,598.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4182,4182,598.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4183,4183,598.17,48.51,88.75,82.0,97.0,,38.2196930962,134.3359162992,2890.63,,,0.0,39.9288,27.63,96.11622320299999,-1.07,,,97.74,0.0,146.0,,96.11622320299999,102.7704232709,,594.427056,,,,3.0,73.0,,,,,49061.86,,,,,,,,,,1.1982642047946201,7.0125380402,,,594.1289616,0.0,1.0,,,,90.5511811023622,Drilling,0.0,,1.0,0.0,,1.0,11965.2307541373,,34.094928,,,,,0.0,,39.876984,,598.17,3226.26879348,1.0,,,,,,,,0.013558179483313998,,,97.0,0.0,,,73.0,,,106.299212598425,102.38714580355,30.5437748087358,1.1982642047946201,998.5,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4184,4184,598.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4185,4185,598.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4186,4186,598.3009999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4187,4187,598.322,48.51,86.5,86.0,97.0,3.0,38.6279262292,134.3631318414,,,19.91,0.0,39.901368,27.63,95.7306696885,,,,97.74,,146.0,,95.7306696885,102.7704232709,,594.5703120000001,,,,3.0,73.0,,,,,49084.11,,,,,,,,,,1.1982642047946201,7.1758312934,,,594.2713032,,1.0,619.5,,,90.5511811023622,Drilling,0.0,,1.0,,,1.0,11923.724315232399,,35.116008,,,,,,,39.922703999999996,,598.3224,3226.26879348,1.0,,,192.68,942.0,36.077777777777904,,,0.013558179483313998,,,97.0,,,,73.0,,,102.36220472440901,101.490827355438,30.6127223816675,1.1982642047946201,1012.0,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4188,4188,598.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4189,4189,598.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4190,4190,598.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4191,4191,598.475,36.0,85.8,68.0,97.0,,38.578031068499996,134.39034738360002,,65.92,19.91,0.0,,27.64,95.8123163151,-3.88,,90.0,97.76,,146.0,,95.8123163151,102.7704232709,,594.713568,158.57,,,3.0,73.0,,,,,49145.22,,,,,,,,,,1.1982642047946201,6.9853224979999995,,,594.4133400000001,,1.0,619.0,,,,Drilling,0.0,,1.0,,,1.0,11943.8570065285,,,,,,,,,,,598.4748,3226.26879348,1.0,,,191.15,942.0,36.077777777777904,,,0.013558179483313998,,,97.0,,,,73.0,,,,117.83140214024701,34.1290486011834,1.1982642047946201,1071.0,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4192,4192,598.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4193,4193,598.627,36.0,90.67,85.0,97.0,,38.7957554061,134.4175629258,,,,0.0,,27.64,95.61727159600001,-3.88,,,97.76,,146.0,,95.61727159600001,102.7704232709,,594.865968,,,,3.0,73.0,,,,,49201.34,,,,,,,,,,1.1982642047946201,7.5341692657,,,594.5553768,,1.0,,,,,Drilling,0.0,,1.0,,,1.0,11971.9186687117,,,,,,,,,,,598.6272,3226.26879348,1.0,,,,,,,,0.013558179483313998,,,97.0,,,,73.0,,,,69.5681010880688,26.7516582974932,1.1982642047946201,1084.5,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4194,4194,598.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4195,4195,598.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4196,4196,598.78,36.0,85.5,85.0,97.0,3.0,39.2901710894,134.44477846799998,2890.63,,19.99,0.0,39.800784,27.65,95.1546073786,-3.88,,,97.76,0.0,146.0,,95.1546073786,102.7704232709,,595.009224,,,,3.0,73.0,,,,,49223.57,,,,,,,,,,1.1982642047946201,7.661175129299999,,,594.6974136,0.0,1.0,618.5,,,90.5511811023622,Drilling,0.0,,1.0,0.0,,1.0,11926.8959035873,,39.800784,,,,,0.0,,39.800784,,598.7796,3226.26879348,1.0,,,191.79,941.5,,,,0.013558179483313998,,,97.0,0.0,,,73.0,,,90.5511811023622,61.15649719040339,20.0637437231199,1.1982642047946201,1098.51,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4197,4197,598.8009999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4198,4198,598.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4199,4199,598.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4200,4200,598.932,36.0,85.5,84.0,97.0,,39.1994526154,134.4719940102,,,19.99,0.0,39.840408000000004,27.65,95.2725413948,-3.88,,88.0,97.77,,146.0,,95.2725413948,102.7704232709,,595.15248,,,,3.0,73.0,,,,,49245.82,,,,,,,,,,1.1982642047946201,7.2529419963,,,594.8394503999999,,1.0,,,,90.5511811023622,Drilling,0.0,,1.0,,,1.0,11990.1208279656,,39.840408000000004,,,,,,,39.88308,,598.932,3226.26879348,1.0,,,191.79,941.5,36.8611111111113,,,0.013558179483313998,,,97.0,,,,73.0,,,90.5511811023622,106.248209887724,27.579029172673398,1.1982642047946201,1112.01,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4201,4201,598.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4202,4202,598.999,,,,,,,,,,,,,,,,1.23000001907349,,,,,,,,,,,,,,,40.680000305175795,0.0,157.229995727539,,,0.0,593.960021972656,,8.920000076293949,593.960021972656,0.0,32.590000152588,1.22000002861023,0.0,,,53777.0,6.38342372663635,,,,,,,,,,0.0,,,3246.9599609375,,,,,0.2751,0.0,,,,111.98999786376999,,100.493035900902,,,,35.580001831054794,0.00999999977648258,,,,15419.6796875,,,2469.0,,,,,11963.9999389648,,97.41000366210942,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4203,4203,599.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4204,4204,599.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4205,4205,599.0840000000001,36.0,90.0,84.0,97.0,,39.203988539099996,134.4992095524,,69.12,,0.0,39.895272,27.65,95.2952210133,-2.48,,,97.77,,146.0,,95.2952210133,102.7704232709,,595.292688,166.27,,,3.0,73.0,,,,,49268.04,,,,,,,,,,1.1982642047946201,7.574992579,,,594.9814872000001,,1.0,618.0,,,90.5511811023622,Drilling,0.0,,1.0,,,1.0,11909.314272489699,,39.895272,,,,,,,39.907464000000004,,599.0844,3226.26879348,1.0,,,190.16,,,,,0.013558179483313998,,,97.0,,,,73.0,,,90.5511811023622,52.5380505739429,18.409001972759498,1.1982642047946201,1126.0,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4206,4206,599.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4207,4207,599.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4208,4208,599.237,36.0,93.5,90.0,97.0,,39.403569181900004,134.5264250946,2890.63,,20.07,0.0,39.86784,27.66,95.1228559127,-3.88,,,97.78,,146.0,,95.1228559127,102.7704232709,,595.448136,,,,3.0,73.0,,,,,49290.71,,,,,,,,,,1.1982642047946201,7.7927169166,,,595.123524,,1.0,,,,90.5511811023622,Drilling,0.0,,1.0,,,1.0,12040.3146610599,,39.86784,,,,,0.0,,39.828216,,599.2368,3226.26879348,1.0,,,192.39,941.0,,,,0.013558179483313998,,,97.0,,,,73.0,,,90.5511811023622,85.56393800821941,31.7158835485745,1.1982642047946201,1140.0,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4209,4209,599.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4210,4210,599.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4211,4211,599.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4212,4212,599.389,36.0,92.5,89.0,97.0,3.0,39.6122216721,134.5536406368,,,20.16,0.0,39.812976,27.66,94.94141896469999,-3.88,,87.0,97.78,0.0,146.0,,94.94141896469999,102.7704232709,,595.588344,,,,3.0,73.0,,,,,49312.89,,,,,,,,,,1.1982642047946201,7.847148001,,,595.2655607999999,0.0,1.0,617.5,,,90.5511811023622,Drilling,0.0,,1.0,0.0,,1.0,12045.1409911651,,39.812976,,,,,,,39.800784,,599.3892,3226.26879348,1.0,,,192.96,940.5,,,,0.013558179483313998,,,97.0,0.0,,,73.0,,,90.5511811023622,114.108233201936,33.646415590661604,1.1982642047946201,1153.5,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4213,4213,599.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4214,4214,599.4680000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4215,4215,599.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4216,4216,599.5419999999999,36.0,88.83,82.0,97.0,,39.7528353068,134.580856179,,64.64,,0.0,39.758112,27.67,94.8280208722,-5.29,,,97.78,,146.0,,94.8280208722,102.7704232709,,595.7316,155.49,,,3.0,73.0,,,,,49335.14,,,,,,,,,,1.1982642047946201,7.9469383224,,,595.4075976,,1.0,617.0,,,90.5511811023622,Drilling,0.0,,1.0,,,1.0,11980.881853192801,,39.758112,,,,,,,39.71544,,599.5416,3226.26879348,1.0,,,191.49,,36.8611111111113,,,0.013558179483313998,,,97.0,,,,73.0,,,90.5511811023622,99.07766230282931,22.201118484002105,1.1982642047946201,1167.51,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4217,4217,599.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4218,4218,599.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4219,4219,599.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4220,4220,599.694,36.0,88.5,82.0,97.0,,39.643973138,134.6126076449,,,20.24,0.0,39.800784,27.67,94.9640985832,-6.69,,,97.79,,146.0,,94.9640985832,102.7704232709,,595.8748559999999,,,,3.0,73.0,,,,,49357.37,,,,,,,,,,1.1982642047946201,7.166759446,,,595.5496344,,1.0,,,,90.5511811023622,Drilling,0.0,,1.0,,,1.0,12131.601247621498,,39.800784,,,,,,,39.88308,,599.694,3226.26879348,1.0,,,193.49,940.0,,,,0.013558179483313998,,,97.0,,,,73.0,,,90.5511811023622,111.626120576396,31.302198110984396,1.1982642047946201,1181.01,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4221,4221,599.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4222,4222,599.8009999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4223,4223,599.846,36.0,89.0,84.0,97.0,3.0,39.190380768000004,134.63982318709998,2890.63,,,0.0,39.876984,27.67,95.4494424191,-5.29,,85.0,97.79,0.0,146.0,,95.4494424191,102.7704232709,,596.027256,,,,3.0,73.0,,,,,49379.64,,,,,,,,,,1.1982642047946201,7.529633342,,,595.6916712,0.0,1.0,616.5,,,90.5511811023622,Drilling,0.0,,1.0,0.0,,1.0,11936.3417210789,,39.876984,,,,,0.0,,39.873936,,599.8464,3226.26879348,1.0,,,192.09,,,,,0.013558179483313998,,,97.0,0.0,,,73.0,,,90.5511811023622,105.489786585476,29.3027184959655,1.1982642047946201,1195.0,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4224,4224,599.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4225,4225,599.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4226,4226,599.9680000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4227,4227,599.999,36.0,85.6,81.0,97.0,,39.693868298699996,134.6670387293,,64.64,20.24,0.0,39.870888,27.68,94.97317043059999,-6.69,1.23000001907349,,97.79,,146.0,,94.97317043059999,102.7704232709,,596.170512,155.49,,,3.0,73.0,39.9199981689453,0.0,158.199996948242,,49401.86,0.0,594.830017089844,,9.14000034332275,594.830017089844,0.0,32.5999984741212,1.22000002861023,0.0,1.1982642047946201,7.6339595871000006,54066.0,6.93407044274534,595.833708,,1.0,616.5,,,90.5511811023622,Drilling,0.0,0.0,1.0,,3247.22998046875,1.0,12066.5147387739,,39.870888,0.2807,0.0,,,,111.849998474121,39.86784,99.94238821231559,599.9988,3226.26879348,1.0,35.590000152588,0.00999999977648258,192.09,940.0,36.8611111111113,15507.6796875,,0.013558179483313998,2563.0,,97.0,,,12015.0001525879,73.0,97.4199981689453,,90.5511811023622,94.3892273434749,24.407440817816,1.1982642047946201,1208.5,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4228,4228,600.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4229,4229,600.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4230,4230,600.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4231,4231,600.151,36.0,88.33,82.0,97.0,,39.6303653669,134.6942542715,,,,0.0,39.907464000000004,27.68,95.06388890459999,-6.69,,,97.8,,146.0,,95.06388890459999,102.7704232709,,596.313768,,,,3.0,73.0,,,,,49424.11,,,,,,,,,,1.1982642047946201,7.7655013744,,,595.97544,,1.0,,,,90.5511811023622,Drilling,0.0,,1.0,,,1.0,12083.4758417151,,39.849552,,,,,,,39.947088,,600.1512,3226.26879348,1.0,,,,,,,,0.013558179483313998,,,97.0,,,,73.0,,,90.5511811023622,71.49863313015591,25.6484971305863,1.1982642047946201,1222.5,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4232,4232,600.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4233,4233,600.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4234,4234,600.3009999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
4235,4235,600.304,36.0,93.0,85.0,97.0,,39.5305750455,134.7214698137,2890.63,,20.32,0.0,39.937944,27.68,95.1863588445,-8.1,,81.0,97.8,,146.0,,95.1863588445,102.7704232709,,596.457024,,,,3.0,73.0,,,,,49446.34,,,,,,,,,,1.1982642047946201,7.6521032819000006,,,596.1174768,,1.0,615.5,,,90.5511811023622,Drilling,0.0,,1.0,,,1.0,12063.5499931379,,39.861744,,,,,0.0,,39.9288,,600.3036,3226.26879348,1.0,,,191.16,939.5,,,,0.013558179483313998,,,97.0,,,,73.0,,,90.5511811023622,99.83608560507791,28.475347620785303,1.1982642047946201,1236.0,15/9-F-9 A - Main Wellbore,12.25 in Section - MD Log,,,,,,,,,,,,
